sample_index,time_s,sim_step,obstacle_height_cm,obstacle_height_m,base_x_m,base_y_m,base_z_m,base_qw,base_qx,base_qy,base_qz,base_roll_rad,base_pitch_rad,base_yaw_rad,base_vx_m_s,base_vy_m_s,base_vz_m_s,base_wx_rad_s,base_wy_rad_s,base_wz_rad_s,total_mass_kg,com_x_m,com_y_m,com_z_m,com_vx_m_s,com_vy_m_s,com_vz_m_s,com_source,com_warning,com_projection_x_m,com_projection_y_m,com_projection_z_m,static_stability_margin_m,dynamic_stability_margin_m,stability_state,dynamic_stability_state,support_area_m2,support_perimeter_m,active_contact_count,support_polygon_w,support_degenerate,contact_geometry_source,max_contact_force_n,max_friction_utilization,max_wheel_slip_ratio,equilibrium_status,equilibrium_stability_margin_m,equilibrium_area_m2,equilibrium_solver_time_ms,equilibrium_vertices_w,tracking_rmse_rad,max_abs_tracking_error_rad,max_torque_utilization,max_torque_joint,total_positive_work_j,command_target_source,warnings,selected_step_sequence,step_sequence_phase,step_index,step_progress,replay_state,replay_event_index,replay_event_count,last_replay_command,sequence_interruption,sequence_retry,sequence_success,failure_reason,sample_overhead_ms
270,7.808333333333511,937,5,0.05,0.19126206636428833,-4.816800355911255e-05,0.09830405563116074,0.9999829530715942,-0.0009911154629662633,-0.005655261687934399,0.0011517676757648587,-0.0019953527393668834,-0.011308286276352374,0.002314855735721028,0.013930976390838623,-0.0008805289398878813,0.007145934272557497,0.006276303436607122,0.012142173014581203,-0.00022956995235290378,2.9308585226535797,0.16775205531191806,-0.12101474703031223,0.15443948283841524,0.014150940843422409,-0.0007097125970898151,0.004131838518385624,isaaclab.ArticulationData.body_com_state_w,,0.16775205531191806,-0.12101474703031223,-0.0004820696003582225,0.1981090695314292,0.19828189378345912,safe,safe,0.22228179468628992,1.9136286859875429,4,"[[-0.11309493333101273, -0.32223573327064514, -0.0004820696003582225], [0.44932588934898376, -0.3181469738483429, -0.0004820696003582225], [0.44626885652542114, 0.08014618605375291, -0.0004820696003582225], [-0.11026881635189056, 0.07407147437334062, -0.0004820696003582225]]",False,sensor_force_with_wheel_geometry_approximation,7.465860843658515,nan,nan,success,0.1981243760177847,0.22227627264611402,71.79860002361238,"[[-0.11380598694086072, -0.32224419713020325, -0.0005259367370815864], [0.4486352503299713, -0.3181556165218353, -0.0005259367370815864], [0.4455440938472748, 0.08013774454593661, -0.0005259367370815864], [-0.11094524711370471, 0.07406289875507355, -0.0005259367370815864]]",2.305134038937656,4.072934627532959,0.6296335215103446,front_right_knee,0.7879080179103941,adapter.command_state,,5cm accepted steps,command,1,0.05034777836539015,active,0,269,wheel all 0.3,0,0,,,5.1810999866575
271,7.8333333333335124,940,5,0.05,0.19198037683963776,-3.246217966079712e-05,0.09830980002880096,0.9999833106994629,-0.0010670908959582448,-0.005580654833465815,0.0011537009850144386,-0.0021471578143992475,-0.011158890145769674,0.0023194195338138235,0.014177003875374794,-0.0008641175227239728,0.006840579677373171,0.007477767299860716,0.011122741736471653,-0.0010483120568096638,2.9308585226535797,0.16848071107526155,-0.120990557171294,0.15446821687464082,0.014345582410946403,-0.0006606395985804825,0.0037210209214272824,isaaclab.ArticulationData.body_com_state_w,,0.16848071107526155,-0.120990557171294,-0.0004462431442294157,0.19809328250852112,0.19825672193114377,safe,safe,0.2222889201449657,1.9136638726772652,4,"[[-0.112364687025547, -0.3222283720970154, -0.0004462431442294157], [0.4500427842140198, -0.3181377649307251, -0.0004462431442294157], [0.44700488448143005, 0.08015508949756622, -0.0004462431442294157], [-0.10958188772201535, 0.0740790069103241, -0.0004462431442294157]]",False,sensor_force_with_wheel_geometry_approximation,7.758142471313547,nan,nan,success,0.1981243760177847,0.22227627264611402,71.79860002361238,"[[-0.11380598694086072, -0.32224419713020325, -0.0005259367370815864], [0.4486352503299713, -0.3181556165218353, -0.0005259367370815864], [0.4455440938472748, 0.08013774454593661, -0.0005259367370815864], [-0.11094524711370471, 0.07406289875507355, -0.0005259367370815864]]",2.3135229168994753,4.088050365447998,0.637315853660798,front_left_knee,0.7906802815894525,adapter.command_state,,5cm accepted steps,command,1,0.05053402168856669,active,0,269,wheel all 0.3,0,0,,,5.318400100804865
272,7.858333333333514,943,5,0.05,0.1926778107881546,-2.8595328330993652e-05,0.09833726286888123,0.9999834299087524,-0.0010788184590637684,-0.00554223358631134,0.0011537474347278476,-0.0021705246715840423,-0.011082020173637963,0.002319559108487319,0.012757973745465279,-0.0019595855847001076,0.007492583245038986,0.010687521658837795,0.008013966493308544,0.0004935713368467987,2.9308585226535797,0.16918505653173174,-0.12098534253289134,0.15450245693272338,0.013163920411266973,-0.0016658061314934304,0.004433053470078253,isaaclab.ArticulationData.body_com_state_w,,0.16918505653173174,-0.12098534253289134,-0.0004171573834315898,0.19809096364710807,0.19845284294220739,safe,safe,0.22229165665122746,1.9136767790868028,4,"[[-0.11164264380931851, -0.3222256004810333, -0.0004171573834315898], [0.45075368881225586, -0.31813496351242065, -0.0004171573834315898], [0.44770780205726624, 0.0801577940583229, -0.0004171573834315898], [-0.10890334099531171, 0.07408179342746735, -0.0004171573834315898]]",False,sensor_force_with_wheel_geometry_approximation,7.641389369964668,nan,nan,success,0.1981243760177847,0.22227627264611402,71.79860002361238,"[[-0.11380598694086072, -0.32224419713020325, -0.0005259367370815864], [0.4486352503299713, -0.3181556165218353, -0.0005259367370815864], [0.4455440938472748, 0.08013774454593661, -0.0005259367370815864], [-0.11094524711370471, 0.07406289875507355, -0.0005259367370815864]]",2.3218424265976405,4.102470874786377,0.6715400453578093,front_left_knee,0.7936356554172093,adapter.command_state,,5cm accepted steps,command,1,0.05072026501174323,active,0,269,wheel all 0.3,0,0,,,9.520899970084429
273,7.883333333333515,946,5,0.05,0.1933271586894989,-5.4195523262023926e-05,0.09843455255031586,0.9999833703041077,-0.000942240294534713,-0.005577438976615667,0.0011530143674463034,-0.0018974300021629687,-0.011152750084284874,0.0023166469562833675,0.013289797119796276,-0.0021661773789674044,0.007824238389730453,0.01186126098036766,0.011786001734435558,0.0005706170340999961,2.9308585226535797,0.16983609646294007,-0.12102627784718335,0.15456533854675084,0.013809395013770447,-0.0018380789074598162,0.004839873282752312,isaaclab.ArticulationData.body_com_state_w,,0.16983609646294007,-0.12102627784718335,-0.0003574810572280888,0.19811968272534475,0.19851742642433298,safe,safe,0.22228467686071812,1.9136407252530394,4,"[[-0.1109447777271271, -0.32223784923553467, -0.0003574810572280888], [0.45144736766815186, -0.3181472420692444, -0.0003574810572280888], [0.4483441412448883, 0.08014570176601411, -0.0003574810572280888], [-0.10823475569486621, 0.07406949251890184, -0.0003574810572280888]]",False,sensor_force_with_wheel_geometry_approximation,7.75463867187507,nan,nan,success,0.1981243760177847,0.22227627264611402,71.79860002361238,"[[-0.11380598694086072, -0.32224419713020325, -0.0005259367370815864], [0.4486352503299713, -0.3181556165218353, -0.0005259367370815864], [0.4455440938472748, 0.08013774454593661, -0.0005259367370815864], [-0.11094524711370471, 0.07406289875507355, -0.0005259367370815864]]",2.3299453971695847,4.116191387176514,0.5211375285760115,front_left_knee,0.7964761182367592,adapter.command_state,,5cm accepted steps,command,1,0.05090650833491977,active,0,269,wheel all 0.3,0,0,,,4.962699953466654
274,7.908333333333516,949,5,0.05,0.1940116435289383,-7.920712232589722e-05,0.09853334724903107,0.9999834299087524,-0.000795434694737196,-0.0056091854348778725,0.0011476690415292978,-0.0016038191441396538,-0.011216591323017102,0.002304369898017639,0.013467752374708652,-0.002002155873924494,0.007182634435594082,0.010549711994826794,0.007037913892418146,0.0006280870293267071,2.9308585226535797,0.17051835185476802,-0.12106757115845969,0.15462364383774335,0.013722175349349068,-0.0017109197303972305,0.004085124996945517,isaaclab.ArticulationData.body_com_state_w,,0.17051835185476802,-0.12106757115845969,-0.00030554438961320453,0.1981505362114069,0.19852263818258145,safe,safe,0.2222717545540179,1.9135753239323732,4,"[[-0.1102342754602432, -0.32224586606025696, -0.00030554438961320453], [0.45215338468551636, -0.3181602954864502, -0.00030554438961320453], [0.4489966332912445, 0.08013278990983964, -0.00030554438961320453], [-0.10752081125974652, 0.07406151294708253, -0.00030554438961320453]]",False,sensor_force_with_wheel_geometry_approximation,7.814484119415353,nan,nan,success,0.1981243760177847,0.22227627264611402,71.79860002361238,"[[-0.11380598694086072, -0.32224419713020325, -0.0005259367370815864], [0.4486352503299713, -0.3181556165218353, -0.0005259367370815864], [0.4455440938472748, 0.08013774454593661, -0.0005259367370815864], [-0.11094524711370471, 0.07406289875507355, -0.0005259367370815864]]",2.338126376694757,4.1307878494262695,0.5821919338404349,rear_left_knee,0.7991093593208973,adapter.command_state,,5cm accepted steps,command,1,0.05109275165809631,active,0,269,wheel all 0.3,0,0,,,4.7484999522566795
275,7.933333333333517,952,5,0.05,0.19471372663974762,-0.00010528415441513062,0.0986180454492569,0.9999831914901733,-0.0006557177403010428,-0.005652294959872961,0.0011472455225884914,-0.0013244674682693048,-0.01130313516965957,0.0023020140043023326,0.013681945390999317,-0.001942120143212378,0.006953922100365162,0.010089835152029991,0.006272599566727877,0.0006034941761754453,2.9308585226535797,0.1712130083231415,-0.12110934097260342,0.15467095627661012,0.013883783529955344,-0.0016630319901855051,0.00386240358588452,isaaclab.ArticulationData.body_com_state_w,,0.1712130083231415,-0.12110934097260342,-0.00026283052884249457,0.19818005398647232,0.19854293681956486,safe,safe,0.2222652785373111,1.913541987167584,4,"[[-0.10951738804578781, -0.32225850224494934, -0.00026283052884249457], [0.4528670012950897, -0.3181725740432739, -0.00026283052884249457], [0.44965842366218567, 0.08012071251869203, -0.00026283052884249457], [-0.10682865977287292, 0.07404871284961702, -0.00026283052884249457]]",False,sensor_force_with_wheel_geometry_approximation,7.889174461364817,nan,nan,success,0.1981243760177847,0.22227627264611402,71.79860002361238,"[[-0.11380598694086072, -0.32224419713020325, -0.0005259367370815864], [0.4486352503299713, -0.3181556165218353, -0.0005259367370815864], [0.4455440938472748, 0.08013774454593661, -0.0005259367370815864], [-0.11094524711370471, 0.07406289875507355, -0.0005259367370815864]]",2.3464063885122717,4.145493030548096,1.0,rear_left_hip,0.8052256985442485,adapter.command_state,,5cm accepted steps,command,1,0.05127899498127285,active,0,269,wheel all 0.3,0,0,,,4.86410001758486
276,7.958333333333519,955,5,0.05,0.1954212784767151,-0.00013086944818496704,0.09869269281625748,0.9999829530715942,-0.0005147231859154999,-0.0057030413299798965,0.0011455713538452983,-0.001042563288541876,-0.011404956065927245,0.002297126022236362,0.013858542777597904,-0.0021364532876759768,0.006817725021392107,0.008654139935970306,0.005480893421918154,0.0018461139407008886,2.9308585226535797,0.1719113063439002,-0.12115069788124856,0.15470808103046316,0.014025393162689682,-0.0018967250541822636,0.003656630451809721,isaaclab.ArticulationData.body_com_state_w,,0.1719113063439002,-0.12115069788124856,-0.00023082863319495085,0.19820981262107717,0.19861973724808868,safe,safe,0.22225955570763664,1.9135125878343313,4,"[[-0.10880125313997266, -0.3222697973251343, -0.00023082863319495085], [0.45358335971832275, -0.3181847929954529, -0.00023082863319495085], [0.4503262937068939, 0.08010847866535187, -0.00023082863319495085], [-0.10613093525171277, 0.07403741031885147, -0.00023082863319495085]]",False,sensor_force_with_wheel_geometry_approximation,7.938186645507884,nan,nan,success,0.1981243760177847,0.22227627264611402,71.79860002361238,"[[-0.11380598694086072, -0.32224419713020325, -0.0005259367370815864], [0.4486352503299713, -0.3181556165218353, -0.0005259367370815864], [0.4455440938472748, 0.08013774454593661, -0.0005259367370815864], [-0.11094524711370471, 0.07406289875507355, -0.0005259367370815864]]",2.35475777481085,4.160282611846924,0.6990943449674828,rear_left_knee,0.8078020668490283,adapter.command_state,,5cm accepted steps,command,1,0.05146523830444939,active,0,269,wheel all 0.3,0,0,,,4.881199914962053
277,7.98333333333352,958,5,0.05,0.19613730907440186,-0.000157967209815979,0.09875980019569397,0.9999827742576599,-0.0003698153013829142,-0.005755505990236998,0.0011453047627583146,-0.0007528513275916911,-0.011510219328707728,0.002294980772038292,0.01386116910725832,-0.00213822303339839,0.006620771251618862,0.00864211842417717,0.005340095143765211,0.001902239047922194,2.9308585226535797,0.17261773132230285,-0.12119408493130411,0.1547359060498489,0.01402235518942771,-0.001897932884906101,0.0034405044922073166,isaaclab.ArticulationData.body_com_state_w,,0.17261773132230285,-0.12119408493130411,-0.0002063646612862032,0.1982403804552466,0.19864464155180453,safe,safe,0.22225303625164122,1.9134791218006235,4,"[[-0.10807523876428604, -0.3222831189632416, -0.0002063646612862032], [0.45430460572242737, -0.3181975185871124, -0.0002063646612862032], [0.45100128650665283, 0.08009587228298189, -0.0002063646612862032], [-0.10542694479227066, 0.07402402162551881, -0.0002063646612862032]]",False,sensor_force_with_wheel_geometry_approximation,8.044769287109448,nan,nan,success,0.1982403804552466,0.22225303625164122,78.17990006878972,"[[-0.10807523876428604, -0.3222831189632416, -0.0002063646612862032], [0.45430460572242737, -0.3181975185871124, -0.0002063646612862032], [0.4510012865066529, 0.08009587228298189, -0.0002063646612862032], [-0.10542694479227066, 0.07402402162551881, -0.0002063646612862032]]",2.36318550464398,4.175168991088867,0.7749145865455453,rear_left_knee,0.8103431481470487,adapter.command_state,,5cm accepted steps,command,1,0.05165148162762593,active,0,269,wheel all 0.3,0,0,,,85.78389999456704
278,8.00833333333352,961,5,0.05,0.19685402512550354,-0.00018369406461715698,0.09881685674190521,0.9999825358390808,-0.00021971769456285983,-0.005808984860777855,0.0011401576921343803,-0.00045270452300438753,-0.011617525214957122,0.0022829839033292635,0.01338844746351242,-0.001774296979419887,0.006415022071450949,0.0097810048609972,0.005200835410505533,0.00018734135664999485,2.9308585226535797,0.17332627481418106,-0.12123643554875094,0.15475203912276003,0.014330569543972807,-0.0014997267720136419,0.0028999836614166928,isaaclab.ArticulationData.body_com_state_w,,0.17332627481418106,-0.12123643554875094,-0.00019335366076228926,0.19827189199803988,0.19860307190410195,safe,safe,0.22224080750663855,1.913417563717113,4,"[[-0.10735031217336655, -0.3222915530204773, -0.00019335366076228926], [0.4550263285636902, -0.31821081042289734, -0.00019335366076228926], [0.4516817331314087, 0.08008264005184174, -0.00019335366076228926], [-0.10468774288892746, 0.07401557266712189, -0.00019335366076228926]]",False,sensor_force_with_wheel_geometry_approximation,8.049478530883862,nan,nan,success,0.1982403804552466,0.22225303625164122,78.17990006878972,"[[-0.10807523876428604, -0.3222831189632416, -0.0002063646612862032], [0.45430460572242737, -0.3181975185871124, -0.0002063646612862032], [0.4510012865066529, 0.08009587228298189, -0.0002063646612862032], [-0.10542694479227066, 0.07402402162551881, -0.0002063646612862032]]",2.3716497082078156,4.190124034881592,0.8261441155514166,rear_left_knee,0.8132159753951267,adapter.command_state,,5cm accepted steps,command,1,0.05183772495080246,active,0,269,wheel all 0.3,0,0,,,4.739199997857213
279,8.033333333333518,964,5,0.05,0.19758038222789764,-0.00021415948867797852,0.09887510538101196,0.9999823570251465,-5.7811954320641235e-05,-0.005844407249242067,0.0011407997226342559,-0.00012896525260678232,-0.011688740473277373,0.002282392439619238,0.013431345112621784,-0.0025379457511007786,0.006807154510170221,0.010728425346314907,0.010596232488751411,0.0023853739257901907,2.9308585226535797,0.17404502103432784,-0.12128508135976727,0.15476408801083574,0.013839980249613689,-0.002236254839629624,0.003804371159766354,isaaclab.ArticulationData.body_com_state_w,,0.17404502103432784,-0.12128508135976727,-0.00018592533206584054,0.19830603062765234,0.19851199784836573,safe,safe,0.22223650184899765,1.9133953786113431,4,"[[-0.10661993920803067, -0.32230710983276367, -0.00018592533206584054], [0.4557556211948395, -0.31822460889816284, -0.00018592533206584054], [0.4523707926273346, 0.0800689086318016, -0.00018592533206584054], [-0.10397738963365552, 0.07399989664554596, -0.00018592533206584054]]",False,sensor_force_with_wheel_geometry_approximation,8.28379058837898,nan,nan,success,0.1982403804552466,0.22225303625164122,78.17990006878972,"[[-0.10807523876428604, -0.3222831189632416, -0.0002063646612862032], [0.45430460572242737, -0.3181975185871124, -0.0002063646612862032], [0.4510012865066529, 0.08009587228298189, -0.0002063646612862032], [-0.10542694479227066, 0.07402402162551881, -0.0002063646612862032]]",2.3802040380537504,4.205195426940918,0.9534321722554777,rear_left_knee,0.8154825128299834,adapter.command_state,,5cm accepted steps,command,1,0.052023968273978975,active,0,269,wheel all 0.3,0,0,,,4.961800063028932
280,8.058333333333517,967,5,0.05,0.19830532371997833,-0.00024114549160003662,0.09890665858983994,0.9999819993972778,8.723134669708088e-05,-0.005904643330723047,0.0011408496648073196,0.00016099813176454625,-0.011809545580793956,0.002280788743919752,0.01317174918949604,-0.0019072657451033592,0.006872958038002253,0.007693585939705372,0.01339577604085207,0.0020544433500617743,2.9308585226535797,0.1747592724475774,-0.12132832203142387,0.15475768178101695,0.013600783303913087,-0.00168948976646242,0.004172176877827088,isaaclab.ArticulationData.body_com_state_w,,0.1747592724475774,-0.12132832203142387,-0.00019653820098598977,0.19833656107388276,0.1985912794189324,safe,safe,0.22223273012487688,1.913376113312281,4,"[[-0.10589449107646942, -0.3223203718662262, -0.00019653820098598977], [0.45648351311683655, -0.3182368278503418, -0.00019653820098598977], [0.4530635476112366, 0.08005660772323608, -0.00019653820098598977], [-0.10326283425092697, 0.07398656010627747, -0.00019653820098598977]]",False,sensor_force_with_wheel_geometry_approximation,8.726220130920488,nan,nan,success,0.1982403804552466,0.22225303625164122,78.17990006878972,"[[-0.10807523876428604, -0.3222831189632416, -0.0002063646612862032], [0.45430460572242737, -0.3181975185871124, -0.0002063646612862032], [0.4510012865066529, 0.08009587228298189, -0.0002063646612862032], [-0.10542694479227066, 0.07402402162551881, -0.0002063646612862032]]",2.388807520005527,4.220315456390381,0.9539720578728418,rear_left_knee,0.8176961946447999,adapter.command_state,,5cm accepted steps,command,1,0.0522102115971555,active,0,269,wheel all 0.3,0,0,,,5.371900042518973
